"id","modality","week","measure"
1314,"video","3",57.8003658530829
1315,"video","3",76.5647888008929
1316,"video","3",56.2563473296166
1317,"video","3",31.1388357868607
1318,"video","3",45.1877123150465
1319,"video","3",59.4473478331246
1320,"video","3",44.1085271373605
1321,"video","3",32.4465292952924
1322,"video","3",0
1323,"video","3",69.9989892204124
1324,"video","3",14.4398041687321
1325,"video","3",15.482801026705
1326,"video","3",40.876180323646
1327,"video","3",16.2136518256442
1328,"video","3",86.812040340473
1329,"video","3",79.2359257831864
1330,"video","3",47.0669153096325
1331,"video","3",18.0582334301397
1332,"video","3",64.609964883742
1333,"video","3",14.2621720785222
1334,"video","3",55.1210237018167
1335,"video","3",65.6553944300969
1336,"video","3",62.6115012236465
1337,"video","3",14.1879708040711
1338,"video","3",15.2905317988767
1339,"video","3",30.6960692572036
1340,"video","3",72.8738618560064
1341,"video","3",48.1063151830651
1342,"video","3",23.1133727863172
1343,"video","3",0
1344,"video","3",12.0578066980444
1345,"video","3",0
1346,"video","3",0
1347,"video","3",43.9013368365927
1348,"video","3",14.7726590505256
1349,"video","3",53.8936111124961
1350,"video","3",60.4970505422471
1351,"video","3",17.6779887827486
1352,"video","3",69.444796900538
1353,"video","3",0
1354,"video","3",0
1355,"video","3",0
1356,"video","3",13.1659404991298
1357,"video","3",12.5480465392276
1358,"video","3",39.4120495879935
1359,"video","3",16.3408105038527
1360,"video","3",0
1361,"video","3",61.1842967345799
1362,"video","3",32.6682188122393
1363,"video","3",61.7125528649892
1364,"video","3",99.9316912470191
1365,"video","3",55.9800879663782
1366,"video","3",11.6098025367538
1367,"video","3",16.8842553412945
1368,"video","3",49.9538853847113
1369,"video","3",15.080622820791
1370,"video","3",104.595511908404
1371,"video","3",58.9464778403306
1372,"video","3",61.3474629340023
1373,"video","3",16.2841424838804
1374,"video","3",11.7805185212222
1375,"video","3",13.2030652804418
1376,"video","3",93.714542778135
1377,"video","3",55.4715986318754
1378,"video","3",11.6635570917466
1379,"video","3",66.5700086142075
1380,"video","3",60.4731569719497
1381,"video","3",0
1382,"video","3",53.5761918331831
1383,"video","3",16.5449318100304
1384,"video","3",47.4481769592468
1385,"video","3",0
1386,"video","3",14.5064846830821
1387,"video","3",75.475027523878
1388,"video","3",50.9635183675677
1389,"video","3",16.7164002936193
1390,"video","3",87.1976165758332
1391,"video","3",73.3437696455187
1392,"video","3",43.1570968405043
1393,"video","3",16.336189531655
1394,"video","3",14.8814791613337
1395,"video","3",12.0395485634005
1396,"video","3",71.9242143955341
1397,"video","3",35.3310711638677
1398,"video","3",13.1477940521183
1399,"video","3",0
1400,"video","3",14.4819753767918
1401,"video","3",16.2779403036786
1402,"video","3",15.8323500530893
1403,"video","3",52.5597492822194
1404,"video","3",44.6175127990122
1405,"video","3",0
1406,"video","3",0
1407,"video","3",14.7742882316788
1408,"video","3",56.855275337372
1409,"video","3",0
1410,"video","3",13.7388116813622
1411,"video","3",43.4957306456599
1412,"video","3",43.3869480026588
1413,"video","3",18.4745623462184
1414,"video","3",0
1415,"video","3",15.1870561676307
1416,"video","3",41.6720745459222
1417,"video","3",47.2483625122026
1418,"video","3",0
1419,"video","3",15.6440545193211
1420,"video","3",71.9938953134867
1421,"video","3",0
1422,"video","3",0
1423,"video","3",90.3259559375348
1424,"video","3",73.3152086332544
1425,"video","3",107.624498966017
1426,"video","3",64.4070013377917
1427,"video","3",13.487554835225
1428,"video","3",61.5877968031555
1429,"video","3",60.6275551189274
1430,"video","3",55.2949353905109
1431,"video","3",15.5445528520562
1432,"video","3",8.82723909116301
1433,"video","3",19.930371191794
1434,"video","3",14.2837683641109
1435,"video","3",0
1436,"video","3",51.5578054286398
1437,"video","3",29.4705977748857
1438,"video","3",14.4567455605765
1439,"video","3",23.0562288853877
1440,"video","3",48.3434974809512
1441,"video","3",55.1655821412432
1442,"video","3",35.9268026465681
1443,"video","3",67.3802635048329
1444,"video","3",64.1434474061429
1445,"video","3",71.6414836964025
1446,"video","3",16.4538620480154
1447,"video","3",15.0824166008675
1448,"video","3",59.1506579975433
1449,"video","3",64.4818153276181
1450,"video","3",0
1451,"video","3",17.0918557359894
1452,"video","3",0
1453,"video","3",14.4682330884459
1454,"video","3",43.6992145499383
1455,"video","3",15.1808800953685
1456,"video","3",80.4780587016452
1457,"video","3",13.3566951818524
1458,"video","3",13.5745079456177
1459,"video","3",0
1460,"video","3",15.1431548024048
1461,"video","3",38.3059487179969
1462,"video","3",91.0611643343868
1463,"video","3",40.649888301237
1464,"video","3",89.7785531830999
1465,"video","3",106.176770936468
1466,"video","3",74.297798178024
1467,"video","3",15.6376633284596
1468,"video","3",14.8123385193121
1469,"video","3",59.6104787589693
1470,"video","3",0
1471,"video","3",32.1777937222591
1472,"video","3",0
1473,"video","3",14.3464417769282
1474,"video","3",0
1475,"video","3",16.8423875691665
1476,"video","3",0
1477,"video","3",0
1478,"video","3",65.0208436614875
1479,"video","3",14.6571095310701
1480,"video","3",10.5141786641226
1481,"video","3",33.5621451779624
1482,"video","3",15.246638196306
1483,"video","3",0
1484,"video","3",0
1485,"video","3",20.7178482028893
1486,"video","3",15.9096157452228
1487,"video","3",15.2358781938641
1488,"video","3",69.7955924790079
1489,"video","3",0
1490,"video","3",0
1491,"video","3",0
1492,"video","3",22.3588844160078
1493,"video","3",16.5467760474902
1494,"video","3",62.3898760184233
1495,"video","3",31.5772386281554
1496,"video","3",0
1497,"video","3",75.2785610374651
1498,"video","3",16.2724373873383
1499,"video","3",97.5225877941457
1500,"video","3",67.029864340906
1501,"video","3",0
1502,"video","3",0
1503,"video","3",63.2182576770977
1504,"video","3",14.4569629762349
1505,"video","3",17.3400376015661
1506,"video","3",75.321688359476
1507,"video","3",13.8980330953526
1508,"video","3",0
1509,"video","3",12.2328537461234
1510,"video","3",13.6980933561995
1511,"video","3",42.905126991225
1512,"video","3",58.7036749461552
1513,"video","3",79.9943224397317
1514,"video","3",14.8852537044316
1515,"video","3",14.3645993620923
1516,"video","3",15.4873966511329
1517,"video","3",15.14292689273
1518,"video","3",77.9188050901035
1519,"video","3",0
1520,"video","3",78.1913935739292
1521,"video","3",59.8220091513324
1522,"video","3",18.0170834951551
1523,"video","3",95.2148292071449
1524,"video","3",37.3888205478375
1525,"video","3",37.6108527894751
1526,"video","3",0
1527,"video","3",13.4510722210244
1528,"video","3",14.9921765348522
1529,"video","3",14.5179088671117
1530,"video","3",59.8262664801364
1531,"video","3",70.2518616817056
1532,"video","3",42.1173248702233
1533,"video","3",13.0406780307422
1534,"video","3",51.0258953325296
1535,"video","3",78.5325682930808
1536,"video","3",53.7693911320476
1537,"video","3",37.2822947415107
1538,"video","3",63.9568652004037
1539,"video","3",16.0842347857853
1540,"video","3",72.6753172005613
1541,"video","3",56.7313709485568
1542,"video","3",68.7485780386412
1543,"video","3",39.8001436208617
1544,"video","3",53.6347564070654
1545,"video","3",77.6956193342233
1546,"video","3",62.6661472607103
1547,"video","3",47.9279979806577
1548,"video","3",12.2336486450223
1549,"video","3",67.0526508000977
1550,"video","3",13.9051171364446
1551,"video","3",12.9827362206917
1552,"video","3",53.178744391222
1553,"video","3",68.007383375399
1554,"video","3",68.2858896007257
1555,"video","3",13.4530411842521
1556,"video","3",13.3597001750196
1557,"video","3",75.7277122674493
1558,"video","3",14.561934421972
1559,"video","3",0
1560,"video","3",59.6369741605041
1561,"video","3",15.9686809821311
1562,"video","3",11.1273528895044
1563,"video","3",69.5190227089176
1564,"video","3",73.4033049882943
1565,"video","3",17.8357963318622
1566,"video","3",12.772297952509
1567,"video","3",90.1567795581739
1568,"video","3",0
1569,"video","3",44.3511274186506
1570,"video","3",55.6608354590311
1571,"video","3",52.8084549454312
1572,"video","3",45.0168789879855
1573,"video","3",114.966231393541
1574,"video","3",57.0215889726668
1575,"video","3",0
1576,"video","3",104.326688985895
1577,"video","3",0
1578,"video","3",14.3198977090418
1579,"video","3",39.0988147098538
1580,"video","3",15.1770427237621
1581,"video","3",16.0968900756573
1582,"video","3",38.565952585487
1583,"video","3",35.8562514305224
1584,"video","3",0
1585,"video","3",15.6045755339088
1586,"video","3",17.1771116244857
1587,"video","3",45.0731346907925
1588,"video","3",56.4245290424585
1589,"video","3",0
1590,"video","3",16.0538923308645
1591,"video","3",0
1592,"video","3",108.08547867364
1593,"video","3",66.3290508157108
1594,"video","3",92.5412946550104
1595,"video","3",0
1596,"video","3",73.9207315670627
1597,"video","3",14.2854829871647
1598,"video","3",61.8404163958525
1599,"video","3",0
1600,"video","3",0
1601,"video","3",0
1602,"video","3",15.1417043860096
1603,"video","3",15.2646656170947
1604,"video","3",17.0753123353893
1605,"video","3",61.2725893211925
1606,"video","3",69.8098485025602
1607,"video","3",93.4218195922342
1608,"video","3",48.9704128231188
1609,"video","3",15.9710339802536
1610,"video","3",99.2802856329778
1611,"video","3",10.4172421437935
1612,"video","3",15.5505075307269
1613,"video","3",36.6916200056696
1614,"video","3",0
1615,"video","3",12.346555205384
1616,"video","3",74.41304682037
1617,"video","3",91.807016130714
1618,"video","3",40.923369976354
1619,"video","3",101.072610587219
1620,"video","3",85.5946976922468
1621,"video","3",55.5228190469096
1622,"video","3",97.826366803761
1623,"video","3",0
1624,"video","3",59.5799209464903
1625,"video","3",46.2767296804377
1626,"video","3",90.3000512433508
1627,"video","3",11.0320101618316
1628,"video","3",58.5248852298341
1629,"video","3",12.0876650842318
1630,"video","3",71.508354803881
1631,"video","3",90.5531259174493
1632,"video","3",102.996464656835
1633,"video","3",42.4987300819416
1634,"video","3",57.4233831990857
1635,"video","3",0
1636,"video","3",46.6276396230135
1637,"video","3",39.0351419438855
1638,"video","3",91.6092005633865
1639,"video","3",36.0008965579958
1640,"video","3",77.8894465454576
1641,"video","3",83.7503015923391
1642,"video","3",118.552400131787
1643,"video","3",16.1871991909934
1644,"video","3",84.3889951646157
1645,"video","3",21.8421214836668
1646,"video","3",54.9388381743056
1647,"video","3",82.7014657476275
1648,"video","3",15.0207924685722
1649,"video","3",16.1185918793428
1650,"video","3",67.8315739217681
1651,"video","3",17.9224679067983
1652,"video","3",0
1653,"video","3",12.9606030244498
1654,"video","3",101.505004540014
1655,"video","3",11.4697233443174
1656,"video","3",75.1780823423302
1657,"video","3",14.3408102844249
1658,"video","3",51.8742196579182
1659,"video","3",14.4646138942049
1660,"video","3",0
1661,"video","3",76.8006905424279
1662,"video","3",14.014219094769
1663,"video","3",99.931907263221
1664,"video","3",16.6756443835731
1665,"video","3",13.3987431779354
1666,"video","3",59.0740261658527
1667,"video","3",76.4347030946967
1668,"video","3",96.4651337885261
1669,"video","3",36.7241321967869
1670,"video","3",42.4112059305977
1671,"video","3",13.7463652163962
1672,"video","3",0
1673,"video","3",15.3806675251327
1674,"video","3",85.9479324829702
1675,"video","3",48.4139368796643
1676,"video","3",69.4143527005118
1677,"video","3",63.1537956089965
1678,"video","3",0
1679,"video","3",30.1691844444015
1680,"video","3",0
1681,"video","3",46.2505430954352
1682,"video","3",56.7868201400037
1683,"video","3",85.2367007686814
1684,"video","3",0
1685,"video","3",0
1686,"video","3",15.6092599690492
1687,"video","3",29.0395758142861
1688,"video","3",61.3961783431184
1689,"video","3",12.7728515320013
1690,"video","3",12.9768094657345
1691,"video","3",15.2190912129643
1692,"video","3",27.2941897429342
1693,"video","3",33.9526400335176
1694,"video","3",41.7587087945318
1695,"video","3",78.3703331913095
1696,"video","3",13.550665960577
1697,"video","3",13.663776240308
1698,"video","3",38.3968660666323
1699,"video","3",14.4305640431625
1700,"video","3",34.2920371173472
1701,"video","3",51.9849066996271
1702,"video","3",0
1703,"video","3",13.4107022870405
1704,"video","3",82.8818752751526
1705,"video","3",84.4216557469154
1706,"video","3",42.2376527229604
1707,"video","3",15.070996497833
1708,"video","3",44.5043073048537
1709,"video","3",66.2947766734883
1710,"video","3",15.5785559390919
1711,"video","3",13.5782068848962
1712,"video","3",11.5638416906037
1713,"video","3",53.2560081225498
1714,"video","3",50.7035117504069
1715,"video","3",72.7544686260863
1716,"video","3",45.7383868067224
1717,"video","3",0
1718,"video","3",60.774948413866
1719,"video","3",46.7239534620708
1720,"video","3",0
1721,"video","3",15.5648272429539
1722,"video","3",48.9734570288594
1723,"video","3",58.4203145521451
1724,"video","3",57.1688644162073
1725,"video","3",85.9461167988395
1726,"video","3",11.1223910991645
1727,"video","3",0
1728,"video","3",34.997096605528
1729,"video","3",15.8461282998252
1730,"video","3",26.8082096962487
1731,"video","3",64.9176482350213
1732,"video","3",13.0195357507894
1733,"video","3",48.0471232659981
1734,"video","3",49.6203217187293
1735,"video","3",0
1736,"video","3",14.1308378192481
1737,"video","3",15.8944154364365
1738,"video","3",15.9039688470809
1739,"video","3",102.826420614665
1740,"video","3",15.598524585467
1741,"video","3",33.4706110014605
1742,"video","3",14.0255839633015
1743,"video","3",16.2544093114558
1744,"video","3",76.592707320157
1745,"video","3",0
1746,"video","3",51.9356310777361
1747,"video","3",48.2298986407476
1748,"video","3",69.3105230740113
1749,"video","3",16.9410763009392
1750,"video","3",46.8552092219365
1751,"video","3",34.6783474556381
1752,"video","3",13.9607955237701
1753,"video","3",46.8181854360855
1754,"video","3",79.0410541518929
1755,"video","3",0
1756,"video","3",69.5253263881908
1757,"video","3",13.2525641210036
1758,"video","3",0
1759,"video","3",28.1360598592624
1760,"video","3",37.2245361626662
1761,"video","3",53.5599851736849
1762,"video","3",47.5902393446626
1763,"video","3",0
1764,"video","3",82.9334018508688
1765,"video","3",81.2895645820157
1766,"video","3",17.6863657086607
1767,"video","3",16.2920644021734
1768,"video","3",0
1769,"video","3",24.9624785452221
1770,"video","3",0
1771,"video","3",0
1772,"video","3",14.4541130780888
1773,"video","3",62.1120972424817
1774,"video","3",45.8317512734821
1775,"video","3",59.5962152734713
1776,"video","3",62.5712919996461
1777,"video","3",52.9188623288575
1778,"video","3",55.0497590772419
1779,"video","3",73.0085444749523
1780,"video","3",0
1781,"video","3",66.0574252032362
1782,"video","3",0
1783,"video","3",51.8011049890514
1784,"video","3",0
1785,"video","3",99.4964869475025
1786,"video","3",0
1787,"video","3",59.990020213129
1788,"video","3",11.6465648703006
1789,"video","3",63.9495689846124
1790,"video","3",63.5826468269563
1791,"video","3",13.3037835671293
1792,"video","3",93.4367776708458
1793,"video","3",18.2018927041391
1794,"video","3",77.3989098213056
1795,"video","3",66.2932350362375
1796,"video","3",55.5085453158411
1797,"video","3",0
1798,"video","3",17.3805569549971
1799,"video","3",0
1800,"video","3",0
1801,"video","3",70.767004456157
1802,"video","3",1.3221053534581
1803,"video","3",104.945310299438
1804,"video","3",15.0628216471011
1805,"video","3",62.0558877221527
1806,"video","3",58.3383081262154
1807,"video","3",53.1038080373955
1808,"video","3",80.7141781016358
1809,"video","3",55.6874982260193
1810,"video","3",13.2989859642705
1811,"video","3",66.4078369886711
1812,"video","3",0
1813,"video","3",13.7282622656553
1814,"video","3",66.4828532659314
1815,"video","3",12.6121355299814
1816,"video","3",16.0131535382774
1817,"video","3",53.5955353653567
1818,"video","3",83.8175591404584
1819,"video","3",56.457010066907
1820,"video","3",0
1821,"video","3",46.443108144274
1822,"video","3",86.1505257734594
1823,"video","3",80.9267337186958
1824,"video","3",75.6296322862319
1825,"video","3",61.7576285740597
1826,"video","3",13.7493848380485
1827,"video","3",89.8098925345986
1828,"video","3",0
1829,"video","3",19.9370554794134
1830,"video","3",70.5710054700374
1831,"video","3",11.9516540744759
1832,"video","3",38.7117669662931
1833,"video","3",33.1537237506664
1834,"video","3",14.8325863263025
1835,"video","3",15.9946674621093
1836,"video","3",0
1837,"video","3",72.2368117233411
1838,"video","3",17.3641534035558
1839,"video","3",5.86696232805035
1840,"video","3",40.2191260748376
1841,"video","3",73.2644188890209
1842,"video","3",16.3253401815439
1843,"video","3",13.9913025138304
1844,"video","3",14.7209071252488
1845,"video","3",84.2250838611769
1846,"video","3",44.2124355639834
1847,"video","3",14.6104850231946
1848,"video","3",15.4907852536416
1849,"video","3",16.2247781051274
1850,"video","3",0
1851,"video","3",87.2365022815333
1852,"video","3",49.3148577359234
1853,"video","3",62.3699426813723
1854,"video","3",69.891105797847
1855,"video","3",16.6299197487452
1856,"video","3",56.1540761603416
1857,"video","3",49.3478611530099
1858,"video","3",0
1859,"video","3",0
1860,"video","3",17.5293673620785
1861,"video","3",68.3190947047532
1862,"video","3",74.7451777031529
1863,"video","3",71.6341912512086
1864,"video","3",39.7203096624455
1865,"video","3",0
1866,"video","3",75.3646655398181
1867,"video","3",65.2246201680705
1868,"video","3",58.5364025737612
1869,"video","3",94.5405475331424
1870,"video","3",0
1871,"video","3",0
1872,"video","3",65.6040197043575
1873,"video","3",38.6932450462952
1874,"video","3",0
1875,"video","3",60.8597637861619
1876,"video","3",70.5440813679948
1877,"video","3",18.8715983103646
1878,"video","3",0
1879,"video","3",0
1880,"video","3",16.2693844933832
1881,"video","3",52.7938062354142
1882,"video","3",12.326123379858
1883,"video","3",71.5274573704941
1884,"video","3",52.8325058254487
1885,"video","3",77.3965341044189
1886,"video","3",42.1094233253783
1887,"video","3",11.4106489275516
1888,"video","3",16.6431081722546
1889,"video","3",14.9173833549271
1890,"video","3",59.2930793039095
1891,"video","3",10.5470345994261
1892,"video","3",0
1893,"video","3",67.8468830432666
1894,"video","3",11.5871409538561
1895,"video","3",13.6946897536257
1896,"video","3",17.0375121347114
1897,"video","3",11.3828895145455
1898,"video","3",72.1487584542516
1899,"video","3",62.2932117924401
1900,"video","3",43.3539480630298
1901,"video","3",63.5791021178924
1902,"video","3",62.938492122036
1903,"video","3",29.8135798245265
1904,"video","3",0
1905,"video","3",66.4676428004149
1906,"video","3",13.1857044623181
1907,"video","3",48.9726108995056
1908,"video","3",58.191110335767
1909,"video","3",13.6669515388149
1910,"video","3",16.4395795343349
1911,"video","3",56.2294665460831
1912,"video","3",65.5480572093967
1913,"video","3",51.1953795793296
1914,"video","3",13.3661448977054
1915,"video","3",33.6266195225866
1916,"video","3",10.9005157382817
1917,"video","3",40.5255082399537
1918,"video","3",18.2903980009009
1919,"video","3",54.8951737878542
1920,"video","3",0
1921,"video","3",14.9374052881486
1922,"video","3",14.742051499251
1923,"video","3",14.0210588154204
1924,"video","3",11.9257749580794
1925,"video","3",0
1926,"video","3",93.4901676500372
1927,"video","3",58.3863309423643
1928,"video","3",47.2862691904108
1929,"video","3",11.5037182449829
1930,"video","3",15.3692022816134
1931,"video","3",69.0752924909418
1932,"video","3",57.6794253441854
1933,"video","3",16.2520388743551
1934,"video","3",20.8744579265651
1935,"video","3",15.6553926573714
1936,"video","3",79.2836892276161
1937,"video","3",79.3659061319488
1938,"video","3",15.3871559708055
1939,"video","3",14.4833067242928
1940,"video","3",35.6791626999599
1941,"video","3",13.2655798169617
1942,"video","3",14.6309922253962
1943,"video","3",102.217159085718
1944,"video","3",0
1945,"video","3",14.0838444156917
1946,"video","3",25.9820726234086
1947,"video","3",46.9094948716308
1948,"video","3",82.4379396764652
1949,"video","3",101.254068114945
1950,"video","3",39.4407434363976
1951,"video","3",48.2703091926436
1952,"video","3",0
1953,"video","3",0
1954,"video","3",15.7124151298207
1955,"video","3",35.9538197643209
1956,"video","3",16.0472387638547
1957,"video","3",83.4367611943741
1958,"video","3",15.2434669275515
1959,"video","3",53.3966121520841
1960,"video","3",55.1711912873141
1961,"video","3",84.7306150697097
1962,"video","3",95.8056127686354
1963,"video","3",91.3427556299709
1964,"video","3",53.4524888230121
1965,"video","3",34.5610892644909
1966,"video","3",69.0178907299646
1967,"video","3",15.6977651829906
1968,"video","3",11.7052671614995
1969,"video","3",13.2686693365985
1970,"video","3",14.2010962280136
1971,"video","3",63.4607406302138
1972,"video","3",38.3377485816204
1973,"video","3",16.1563540824246
1974,"video","3",66.8057259133821
1975,"video","3",22.5197683942502
1976,"video","3",81.814817549137
1977,"video","3",14.0029520408489
1978,"video","3",0
1979,"video","3",73.28836629983
1980,"video","3",43.9204435235781
1981,"video","3",30.7529470979386
1982,"video","3",64.2988872167456
1983,"video","3",13.7703027358706
1984,"video","3",14.5862294727414
1985,"video","3",12.6042194056633
1986,"video","3",16.7736830292767
1987,"video","3",43.3119693967235
1988,"video","3",61.3422831213768
1989,"video","3",11.3543674531531
1990,"video","3",44.5811436029923
1991,"video","3",59.8756421850562
1992,"video","3",16.7470257754594
1993,"video","3",13.4888962161978
1994,"video","3",102.700950369516
1995,"video","3",15.8953745446944
1996,"video","3",11.7746229392503
1997,"video","3",87.2107897809641
1998,"video","3",13.6904519164942
1999,"video","3",61.1569480373858
2000,"video","3",15.6620920451045
2001,"video","3",54.1302976667534
1000,"video","4",16.645928151574
1001,"video","4",84.4498961144053
1002,"video","4",12.1651438182152
1003,"video","4",15.2471430766723
1004,"video","4",0
1005,"video","4",45.5268045620616
1006,"video","4",77.1765361778211
1007,"video","4",11.4885690750204
1008,"video","4",61.969384607495
1009,"video","4",16.4045955486606
1010,"video","4",67.0769848183637
1011,"video","4",65.52377283415
1012,"video","4",62.8954703593735
1013,"video","4",95.0651249527958
1014,"video","4",0
1015,"video","4",58.6550224270862
1016,"video","4",14.0058517546071
1017,"video","4",50.8876173832849
1018,"video","4",64.1289861316879
1019,"video","4",0
1020,"video","4",62.9961422269874
1021,"video","4",43.767762693264
1022,"video","4",11.1929471332855
1023,"video","4",42.0926233296872
1024,"video","4",34.2569920744212
1025,"video","4",86.9040332730146
1026,"video","4",14.4492140454112
1027,"video","4",43.6459877197752
1028,"video","4",27.4334386846795
1029,"video","4",68.5075469929921
1030,"video","4",63.0287952250584
1031,"video","4",0
1032,"video","4",13.957293712165
1033,"video","4",61.043966896554
1034,"video","4",14.280288977674
1035,"video","4",82.1664094669024
1036,"video","4",69.0453609917237
1037,"video","4",14.6197015983979
1038,"video","4",19.0522768759965
1039,"video","4",56.8893585780523
1040,"video","4",39.826737954874
1041,"video","4",18.7795633429631
1042,"video","4",17.4959790996291
1043,"video","4",104.549652840748
1044,"video","4",14.7152586012872
1045,"video","4",58.6737370937255
1046,"video","4",60.8440900067875
1047,"video","4",61.1553329058545
1048,"video","4",77.2793497079529
1049,"video","4",63.4639702752798
1050,"video","4",79.9909361151372
1051,"video","4",16.8202895229715
1052,"video","4",0
1053,"video","4",63.0900589912973
1054,"video","4",76.4163500618868
1055,"video","4",0
1056,"video","4",0
1057,"video","4",36.4659489175592
1058,"video","4",64.935915870929
1059,"video","4",15.9169034698617
1060,"video","4",0
1061,"video","4",25.6206932479645
1062,"video","4",12.7550211956588
1063,"video","4",0
1064,"video","4",18.1619264612151
1065,"video","4",41.4201985553776
1066,"video","4",95.150897023806
1067,"video","4",59.1139697803181
1068,"video","4",56.0484211350275
1069,"video","4",29.4309024044646
1070,"video","4",29.9273837662964
1071,"video","4",37.1418176348736
1072,"video","4",75.024764025935
1073,"video","4",15.6809974918411
1074,"video","4",58.634031086375
1075,"video","4",75.2807455748302
1076,"video","4",67.6331871677899
1077,"video","4",13.8606330844405
1078,"video","4",80.8036547785669
1079,"video","4",56.4157033262847
1080,"video","4",77.9492997144854
1081,"video","4",14.5840151325968
1082,"video","4",60.6219704534168
1083,"video","4",12.5100300650034
1084,"video","4",46.5613775220441
1085,"video","4",15.6326866458436
1086,"video","4",17.0708994104453
1087,"video","4",17.4848863279476
1088,"video","4",45.371402719832
1089,"video","4",0
1090,"video","4",0
1091,"video","4",69.469679283534
1092,"video","4",56.4375968748209
1093,"video","4",61.8482262957647
1094,"video","4",14.9091448299171
1095,"video","4",0
1096,"video","4",76.4948075388656
1097,"video","4",15.717877945242
1098,"video","4",0
1099,"video","4",17.0495498379804
1100,"video","4",56.0472332014173
1101,"video","4",13.6855455774377
1102,"video","4",0
1103,"video","4",103.334448997059
1104,"video","4",0
1105,"video","4",18.2474961236491
1106,"video","4",16.4159701827554
1107,"video","4",0
1108,"video","4",93.5553026321171
1109,"video","4",69.0712080630071
1110,"video","4",11.8738621833355
1111,"video","4",45.0208354246582
1112,"video","4",84.4934310397657
1113,"video","4",17.569356611305
1114,"video","4",44.0909791925481
1115,"video","4",0
1116,"video","4",18.5155123658714
1117,"video","4",43.5553957878103
1118,"video","4",75.3094139212339
1119,"video","4",13.6227892282219
1120,"video","4",0
1121,"video","4",53.615262361674
1122,"video","4",17.0709298739385
1123,"video","4",15.8206664531379
1124,"video","4",36.8170197592401
1125,"video","4",49.9159179876803
1126,"video","4",57.615511208481
1127,"video","4",35.2391840163172
1128,"video","4",16.5827426284685
1129,"video","4",17.6149273463055
1130,"video","4",61.0363685586126
1131,"video","4",0
1132,"video","4",45.8608769629846
1133,"video","4",101.577144275532
1134,"video","4",0
1135,"video","4",42.9226279064393
1136,"video","4",16.3685166064997
1137,"video","4",67.9203703346705
1138,"video","4",0
1139,"video","4",57.4174976200319
1140,"video","4",83.6802920577451
1141,"video","4",54.111707903304
1142,"video","4",0
1143,"video","4",40.9189063352847
1144,"video","4",17.1911364434418
1145,"video","4",16.697527184051
1146,"video","4",14.6491487921168
1147,"video","4",61.2541136529863
1148,"video","4",69.8789090540641
1149,"video","4",56.3564283652326
1150,"video","4",59.9231496381951
1151,"video","4",0
1152,"video","4",13.6631447290219
1153,"video","4",0
1154,"video","4",47.2281363337311
1155,"video","4",14.7029504220677
1156,"video","4",65.1024708914807
1157,"video","4",29.9587172852483
1158,"video","4",13.4260503406445
1159,"video","4",54.5021609712328
1160,"video","4",57.7437456088443
1161,"video","4",61.676970347937
1162,"video","4",58.5386072795131
1163,"video","4",69.3282774044427
1164,"video","4",37.2977335536424
1165,"video","4",18.8813576423807
1166,"video","4",0
1167,"video","4",48.2302976431128
1168,"video","4",14.0310741621657
1169,"video","4",62.0006110485233
1170,"video","4",66.4630709620712
1171,"video","4",0
1172,"video","4",16.2104658369388
1173,"video","4",52.2353840816686
1174,"video","4",17.4011635742285
1175,"video","4",22.8412504069009
1176,"video","4",14.7990080453587
1177,"video","4",17.5253279322027
1178,"video","4",0
1179,"video","4",0
1180,"video","4",13.3292088642117
1181,"video","4",70.3735286713074
1182,"video","4",74.3304540678903
1183,"video","4",70.0566239994207
1184,"video","4",51.0402520932043
1185,"video","4",16.8140134191292
1186,"video","4",69.2480550836129
1187,"video","4",31.745741048399
1188,"video","4",67.4589210240187
1189,"video","4",12.8491017768564
1190,"video","4",52.7487333048166
1191,"video","4",15.7615900700345
1192,"video","4",0
1193,"video","4",0
1194,"video","4",17.1675930642741
1195,"video","4",14.1225020893054
1196,"video","4",12.6257028016642
1197,"video","4",13.0052810989182
1198,"video","4",41.5551588735586
1199,"video","4",39.1494396401865
1200,"video","4",16.1247094285826
1201,"video","4",52.9570705455966
1202,"video","4",33.2313604997651
1203,"video","4",49.0392239651967
1204,"video","4",64.9041123192918
1205,"video","4",53.0516291605231
1206,"video","4",37.2850129125382
1207,"video","4",77.7197137976655
1208,"video","4",14.0247717042428
1209,"video","4",0
1210,"video","4",69.7571045860463
1211,"video","4",13.4960288626915
1212,"video","4",54.4810790803123
1213,"video","4",70.2689829758509
1214,"video","4",67.719296217216
1215,"video","4",12.336286054211
1216,"video","4",60.0594502691609
1217,"video","4",47.8203033183335
1218,"video","4",69.0486829909738
1219,"video","4",59.8665319191813
1220,"video","4",16.5216633243267
1221,"video","4",51.0064145267077
1222,"video","4",16.0248134747239
1223,"video","4",14.8481115008566
1224,"video","4",18.159610689632
1225,"video","4",15.3834745995867
1226,"video","4",69.6644210358207
1227,"video","4",74.5743020100617
1228,"video","4",15.1200813332185
1229,"video","4",76.9367085229272
1230,"video","4",80.8058194906565
1231,"video","4",64.9505102294606
1232,"video","4",12.8221900192537
1233,"video","4",0
1234,"video","4",0
1235,"video","4",73.6920916184091
1236,"video","4",70.5479064613609
1237,"video","4",13.8545553280998
1238,"video","4",54.3021167839802
1239,"video","4",16.9781891051346
1240,"video","4",15.8467776388423
